,id,progress,mode,fontsize,color,midHash,content,ctime,weight,pool,idStr,attr,date,time
91,1670540584827464704,37931,1,25,16777215,9ab59b90,已经断粮了,1726235156,,,1670540584827464704,,2024-09-13,13:45:56
92,1670538230765984256,52580,1,25,16777215,17f5390b,会,1726234875,5.0,3.0,1670538230765984256,,2024-09-13,13:41:15
93,1670537661531820032,53519,1,25,16777215,6a005cc0,会,1726234807,5.0,3.0,1670537661531820032,,2024-09-13,13:40:07
94,1670537413119994880,51788,1,25,16777215,5e552f4b,不会,1726234778,5.0,3.0,1670537413119994880,,2024-09-13,13:39:38
95,1670537090896673280,51170,1,25,16777215,c9f283cc,会,1726234739,5.0,3.0,1670537090896673280,,2024-09-13,13:38:59
96,1670536225351658240,51737,1,25,16777215,91d62c11,会,1726234636,5.0,3.0,1670536225351658240,,2024-09-13,13:37:16
97,1670534370672477952,52932,1,25,16777215,4db4b3cf,观望,1726234415,5.0,3.0,1670534370672477952,,2024-09-13,13:33:35
98,1670533682806503424,50617,1,25,16777215,cdd93dee,会,1726234333,5.0,3.0,1670533682806503424,,2024-09-13,13:32:13
99,1670531860859705088,52578,1,25,16777215,362504f6,会,1726234116,5.0,3.0,1670531860859705088,,2024-09-13,13:28:36
100,1670529969522105344,52175,1,25,16777215,b62fa0e,会,1726233890,5.0,3.0,1670529969522105344,,2024-09-13,13:24:50
101,1670528392967198464,53309,1,25,16777215,8d99f32a,会,1726233702,5.0,3.0,1670528392967198464,16.0,2024-09-13,13:21:42
102,1670525180381946368,52401,1,25,16777215,d50afedc,会,1726233319,5.0,3.0,1670525180381946368,,2024-09-13,13:15:19
103,1670524749492770304,54562,1,25,16777215,29c3f865,不会,1726233268,5.0,3.0,1670524749492770304,,2024-09-13,13:14:28
104,1670523644964828160,50486,1,25,16777215,c9b1b21b,会,1726233136,5.0,3.0,1670523644964828160,,2024-09-13,13:12:16
105,1670523469626066176,51266,1,25,16777215,6055e850,会,1726233115,5.0,3.0,1670523469626066176,,2024-09-13,13:11:55
106,1670523189194970368,54489,1,25,16777215,d08729bb,会,1726233082,5.0,3.0,1670523189194970368,,2024-09-13,13:11:22
107,1670520366646834688,97086,1,25,16777215,25fcb524,爸妈退休两万多，我三千五,1726232746,,,1670520366646834688,,2024-09-13,13:05:46
108,1670520054808690688,83166,1,25,16777215,25fcb524,老师好美啊,1726232708,,,1670520054808690688,,2024-09-13,13:05:08
109,1670519645704641280,60486,1,25,16777215,25fcb524,太卷了,1726232660,,,1670519645704641280,,2024-09-13,13:04:20
110,1670517388204060928,39859,1,25,16777215,e783c1b,我也是和小驴上岸了 还是喜欢看小驴,1726232391,,,1670517388204060928,8.0,2024-09-13,12:59:51
111,1670517294771628288,38539,1,25,16777215,e783c1b,现在年轻人太难了,1726232379,,,1670517294771628288,8.0,2024-09-13,12:59:39
112,1670517164412827136,29959,1,25,16777215,e783c1b,不敢花钱了,1726232364,,,1670517164412827136,8.0,2024-09-13,12:59:24
113,1670517038474473216,17619,1,25,16777215,e783c1b,老粉围观,1726232349,,,1670517038474473216,8.0,2024-09-13,12:59:09
114,1670516842466348032,10579,1,25,16777215,e783c1b,小驴讲的很对就是这个意思,1726232325,,,1670516842466348032,8.0,2024-09-13,12:58:45
115,1670516712568612096,7459,1,25,16777215,e783c1b,幸好已经跟小驴上岸了哈哈,1726232310,,,1670516712568612096,8.0,2024-09-13,12:58:30
116,1670515766182781184,166539,1,25,16777215,cdc0a860,现在缩编严重，空出来的也没多少,1726232197,,,1670515766182781184,,2024-09-13,12:56:37
117,1670515597815007232,34851,1,25,16777215,78fbee4f,确实 ,1726232177,,,1670515597815007232,,2024-09-13,12:56:17
118,1671167424222751488,28379,1,25,16777215,a27e277e,男的保安，女的保洁,1726309881,,,1671167424222751488,1048576.0,2024-09-14,10:31:21
119,1670899892933456128,174317,1,25,16777215,25fcb524,缩编很少，影响忽略不计，退休人特别多,1726277989,,,1670899892933456128,,2024-09-14,01:39:49
120,1670876409192725504,5477,1,25,16777215,be3db544,不太好？,1726275189,,,1670876409192725504,16.0,2024-09-14,00:53:09
121,1670875701471379968,301197,1,25,16777215,a4f1225c,老了还能玩吗？,1726275105,,,1670875701471379968,,2024-09-14,00:51:45
122,1670875497242314752,289237,1,25,16777215,a4f1225c,多少钱都不够用,1726275080,,,1670875497242314752,,2024-09-14,00:51:20
123,1670875079699437824,250417,1,25,16777215,a4f1225c,把口罩摘了,1726275031,,,1670875079699437824,,2024-09-14,00:50:31
124,1670874956092870656,175559,1,25,16777215,a6e0ad1e,编制很臃肿了，缩编还会持续很长一段时间，别盲目,1726275016,,,1670874956092870656,,2024-09-14,00:50:16
125,1670873674313984768,126051,1,25,16777215,25fcb524,人无远虑必有近忧,1726274863,,,1670873674313984768,,2024-09-14,00:47:43
126,1670873661109732608,98900,1,25,16777215,a6e0ad1e,总结：稳定,1726274862,,,1670873661109732608,,2024-09-14,00:47:42
127,1670873561050957312,117771,1,25,16777215,25fcb524,咋样能跟老师学习啊,1726274850,,,1670873561050957312,,2024-09-14,00:47:30
128,1670873012603251456,30296,1,25,16777215,a6e0ad1e,劳动力减少，岗位也会减少，企业也会减少，底层任何时候都不会有太大变化,1726274784,,,1670873012603251456,,2024-09-14,00:46:24
129,1670872566648541440,85811,1,25,16777215,25fcb524,公检法真考公天花板,1726274731,,,1670872566648541440,,2024-09-14,00:45:31
130,1670872340902810624,72251,1,25,16777215,25fcb524,会,1726274704,,,1670872340902810624,,2024-09-14,00:45:04
131,1670872180999210496,59451,1,25,16777215,25fcb524,会,1726274685,,,1670872180999210496,,2024-09-14,00:44:45
132,1670872120785795584,54251,1,25,16777215,25fcb524,从学校出来直接进单位的孩子没有体会，去社会呆几年就懂了,1726274678,,,1670872120785795584,,2024-09-14,00:44:38
133,1670871650159651584,318488,1,25,16777215,83a22016,太对了…早七晚五…,1726274622,,,1670871650159651584,,2024-09-14,00:43:42
134,1670871385088018432,19331,1,25,16777215,25fcb524,私企干了三年，考公上岸感觉工作是度假,1726274590,,,1670871385088018432,,2024-09-14,00:43:10
135,1670871203751001344,222993,1,25,16777215,f1dc555a,现在企业巴不得你提前退休，招个更年轻的,1726274569,,,1670871203751001344,,2024-09-14,00:42:49
136,1670871195069242624,13691,1,25,16777215,25fcb524,哈哈我也上岸了,1726274568,,,1670871195069242624,,2024-09-14,00:42:48
137,1670870617328733184,85731,1,25,16777215,63df2dc,而且随着年龄增长，赚钱的机会和能力会不断下降,1726274499,,,1670870617328733184,,2024-09-14,00:41:39
138,1670866900604782592,70339,1,25,16777215,6a1f6e00,累积，这都弄不清楚,1726274056,,,1670866900604782592,,2024-09-14,00:34:16
139,1670862388968321280,16599,1,25,16777215,95ace3c2,送外卖去了,1726273518,,,1670862388968321280,16.0,2024-09-14,00:25:18
140,1670847858146294016,108899,1,25,16777215,c6e528df,我叔叔县城税务退休，退休了1.7万,1726271786,,,1670847858146294016,,2024-09-13,23:56:26
141,1670841158685200128,270162,1,25,16777215,cb6e7937,还要怎么卷，还不够累吗,1726270987,,,1670841158685200128,,2024-09-13,23:43:07
142,1670839887290534912,257699,1,25,16777215,680ca20,多份工与否，让身体觉定，不能倡导,1726270835,,,1670839887290534912,,2024-09-13,23:40:35
143,1670839768348663040,33485,1,25,16707842,cf659058,考公含金量更高了,1726270821,,,1670839768348663040,,2024-09-13,23:40:21
144,1670837792697520640,40086,1,25,16777215,35e836a0,说的太对了,1726270586,,,1670837792697520640,,2024-09-13,23:36:26
145,1670836652022724096,274819,1,25,16777215,2a55401d,挣钱不是要来花的吗，打那么多工有什么意思,1726270450,,,1670836652022724096,,2024-09-13,23:34:10
146,1670829068393655552,209776,1,25,16777215,6369438a,不一定,1726269546,,,1670829068393655552,,2024-09-13,23:19:06
147,1670828696929907712,101638,1,25,16777215,ec5a38d7,并没有啊…只是从工资三万降到两万而已…,1726269501,,,1670828696929907712,,2024-09-13,23:18:21
148,1670828456168072192,139196,1,25,16777215,6369438a,不一定找得到 也不顺,1726269473,,,1670828456168072192,,2024-09-13,23:17:53
149,1670827647338308608,52074,1,25,16777215,6369438a,躺平不了了,1726269376,,,1670827647338308608,,2024-09-13,23:16:16
150,1670818085508613632,132419,1,25,16777215,bd286a6e,为什么还要生孩子,1726268236,,,1670818085508613632,,2024-09-13,22:57:16
151,1670811946884722944,303253,1,25,16777215,25fcb524,好白啊,1726267505,,,1670811946884722944,,2024-09-13,22:45:05
152,1670681227164199168,380497,1,25,16777215,6484f7a6,不不不，恰恰相反，没看见结婚率都下来了么？,1726251922,,,1670681227164199168,,2024-09-13,18:25:22
153,1670625742335130624,24299,1,25,16777215,3e7c4a08,等以后年轻劳动力短缺  情况就不一样了,1726245307,,,1670625742335130624,,2024-09-13,16:35:07
154,1670606136799366400,51135,1,25,16777215,4d82edcc,不会,1726242970,5.0,3.0,1670606136799366400,,2024-09-13,15:56:10
155,1670605204321568256,52084,1,25,16777215,866fa8e8,会,1726242859,5.0,3.0,1670605204321568256,,2024-09-13,15:54:19
156,1670604591240129280,51966,1,25,16777215,e32d9b23,会,1726242786,5.0,3.0,1670604591240129280,,2024-09-13,15:53:06
157,1670604029597722880,54004,1,25,16777215,8c84ab8c,观望,1726242719,5.0,3.0,1670604029597722880,,2024-09-13,15:51:59
158,1670603938094844928,48731,1,25,16777215,e5bb316d,不会,1726242708,5.0,3.0,1670603938094844928,,2024-09-13,15:51:48
159,1670603593616615680,50949,1,25,16777215,3b6f082f,会,1726242667,5.0,3.0,1670603593616615680,,2024-09-13,15:51:07
160,1670603546757894144,51929,1,25,16777215,a9dc3c74,会,1726242661,5.0,3.0,1670603546757894144,,2024-09-13,15:51:01
161,1670603191223644928,53318,1,25,16777215,b295efe5,会,1726242619,5.0,3.0,1670603191223644928,,2024-09-13,15:50:19
162,1670603076064609024,50767,1,25,16777215,efbd9865,会,1726242605,5.0,3.0,1670603076064609024,,2024-09-13,15:50:05
163,1670601696205844992,52830,1,25,16777215,313db488,会,1726242441,5.0,3.0,1670601696205844992,,2024-09-13,15:47:21
164,1670601322535252736,50869,1,25,16777215,b9528486,会,1726242396,5.0,3.0,1670601322535252736,,2024-09-13,15:46:36
165,1670601200120415488,53322,1,25,16777215,d62c2fd5,会,1726242382,5.0,3.0,1670601200120415488,,2024-09-13,15:46:22
166,1670599744445149696,54398,1,25,16777215,b006392b,不会,1726242208,5.0,3.0,1670599744445149696,,2024-09-13,15:43:28
167,1670599555265119744,52710,1,25,16777215,3125a039,会,1726242186,5.0,3.0,1670599555265119744,,2024-09-13,15:43:06
168,1670596045647894016,54644,1,25,16777215,68c18e09,不会,1726241767,5.0,3.0,1670596045647894016,,2024-09-13,15:36:07
169,1670595072963437824,51688,1,25,16777215,4bf153a5,会,1726241651,5.0,3.0,1670595072963437824,,2024-09-13,15:34:11
170,1670594781685909248,53525,1,25,16777215,fe25ceea,观望,1726241617,5.0,3.0,1670594781685909248,,2024-09-13,15:33:37
171,1670594614635169536,52552,1,25,16777215,d7c0b416,观望,1726241597,5.0,3.0,1670594614635169536,,2024-09-13,15:33:17
172,1670594123020782848,53097,1,25,16777215,1b4c606b,不会,1726241538,5.0,3.0,1670594123020782848,,2024-09-13,15:32:18
173,1670593603447334912,52327,1,25,16777215,7edeab2a,会,1726241476,5.0,3.0,1670593603447334912,,2024-09-13,15:31:16
174,1670593447905733120,51795,1,25,16777215,c425d89e,会,1726241458,5.0,3.0,1670593447905733120,,2024-09-13,15:30:58
175,1670593009374496256,51619,1,25,16777215,6fc0a75d,观望,1726241405,5.0,3.0,1670593009374496256,,2024-09-13,15:30:05
176,1670591739917962496,50598,1,25,16777215,a78757fa,不会,1726241254,5.0,3.0,1670591739917962496,,2024-09-13,15:27:34
177,1670591495876581888,50256,1,25,16777215,da336eb6,观望,1726241225,5.0,3.0,1670591495876581888,,2024-09-13,15:27:05
178,1670591050625873408,52761,1,25,16777215,ac8d35,不会,1726241172,5.0,3.0,1670591050625873408,,2024-09-13,15:26:12
179,1670591048235259648,51472,1,25,16777215,9f8c6701,会,1726241171,5.0,3.0,1670591048235259648,,2024-09-13,15:26:11
180,1670590773743099648,52151,1,25,16777215,4f5e883c,会,1726241139,5.0,3.0,1670590773743099648,,2024-09-13,15:25:39
181,1670589232160488192,51332,1,25,16777215,d5d75d74,不会,1726240955,5.0,3.0,1670589232160488192,,2024-09-13,15:22:35
182,1670589088136308992,53184,1,25,16777215,36939391,会,1726240938,5.0,3.0,1670589088136308992,,2024-09-13,15:22:18
183,1670588880098889216,53003,1,25,16777215,c2c5f2f5,不会,1726240913,5.0,3.0,1670588880098889216,,2024-09-13,15:21:53
184,1670588742760630784,52316,1,25,16777215,70674dc8,不会,1726240897,5.0,3.0,1670588742760630784,16.0,2024-09-13,15:21:37
185,1670588522240941056,52306,1,25,16777215,64084b30,不会,1726240870,5.0,3.0,1670588522240941056,,2024-09-13,15:21:10
186,1670587338599865856,51733,1,25,16777215,6b78ccce,会,1726240729,5.0,3.0,1670587338599865856,,2024-09-13,15:18:49
187,1670585717669226496,51947,1,25,16777215,432ba7a3,会,1726240536,5.0,3.0,1670585717669226496,,2024-09-13,15:15:36
188,1670583820954604032,51824,1,25,16777215,feb7c72e,观望,1726240310,5.0,3.0,1670583820954604032,,2024-09-13,15:11:50
189,1670583357290916096,53815,1,25,16777215,bf65783b,观望,1726240255,5.0,3.0,1670583357290916096,,2024-09-13,15:10:55
190,1670582527707874304,53154,1,25,16777215,a33f0e61,会,1726240156,5.0,3.0,1670582527707874304,,2024-09-13,15:09:16
191,1670581719323104768,52689,1,25,16777215,154bb7ed,不会,1726240059,5.0,3.0,1670581719323104768,,2024-09-13,15:07:39
192,1670579904540084736,52789,1,25,16777215,e6b4ca9a,不会,1726239843,5.0,3.0,1670579904540084736,,2024-09-13,15:04:03
193,1670579460958664448,52463,1,25,16777215,cda185f5,会,1726239790,5.0,3.0,1670579460958664448,,2024-09-13,15:03:10
194,1670579205022413824,51054,1,25,16777215,31f6a3b1,会,1726239760,5.0,3.0,1670579205022413824,,2024-09-13,15:02:40
195,1670577393561144576,54212,1,25,16777215,9bb4ef66,会,1726239544,5.0,3.0,1670577393561144576,,2024-09-13,14:59:04
196,1670577098953304320,51874,1,25,16777215,8a748dd9,会,1726239509,5.0,3.0,1670577098953304320,,2024-09-13,14:58:29
197,1670577096134602240,54267,1,25,16777215,f048cb2d,会,1726239508,5.0,3.0,1670577096134602240,,2024-09-13,14:58:28
198,1670575642590308864,260779,1,25,16777215,4d33dbc2,累死了,1726239335,,,1670575642590308864,,2024-09-13,14:55:35
199,1670575616803678464,52249,1,25,16777215,df2404a6,会,1726239332,5.0,3.0,1670575616803678464,,2024-09-13,14:55:32
200,1670575139827472128,120460,1,25,16777215,82ecc2d7,还好今年上岸了,1726239275,,,1670575139827472128,,2024-09-13,14:54:35
201,1670574983371580928,51893,1,25,16777215,12613e20,不会,1726239256,5.0,3.0,1670574983371580928,,2024-09-13,14:54:16
202,1670573821935077888,51807,1,25,16777215,4d33dbc2,观望,1726239118,5.0,3.0,1670573821935077888,,2024-09-13,14:51:58
203,1670573370862873088,54744,1,25,16777215,a188c449,不会,1726239064,5.0,3.0,1670573370862873088,,2024-09-13,14:51:04
204,1670571756559283200,54030,1,25,16777215,bf19618b,会,1726238872,5.0,3.0,1670571756559283200,,2024-09-13,14:47:52
205,1670570361944671488,51738,1,25,16777215,45af3330,会,1726238705,5.0,3.0,1670570361944671488,,2024-09-13,14:45:05
206,1670569438417720064,52046,1,25,16777215,5a53ad17,不会,1726238595,5.0,3.0,1670569438417720064,,2024-09-13,14:43:15
207,1670569394008374528,53195,1,25,16777215,36c2e901,会,1726238590,5.0,3.0,1670569394008374528,,2024-09-13,14:43:10
208,1670569252677195008,54725,1,25,16777215,43f9cc0,会,1726238573,5.0,3.0,1670569252677195008,,2024-09-13,14:42:53
